Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk,PRCP,TMAX,TMIN,AWND
0.0,0.0,0.0,61.0,6.0,43.0
1.0,0.0,0.0,61.0,6.0,43.0
0.0,1.0,0.0,61.0,6.0,43.0
5.0,2.0,0.0,61.0,6.0,43.0
11.0,9.0,0.0,61.0,6.0,43.0
31.0,23.0,0.0,61.0,6.0,43.0
108.0,36.0,0.0,61.0,6.0,43.0
148.0,57.0,0.0,61.0,6.0,43.0
95.0,42.0,0.0,61.0,6.0,43.0
34.0,23.0,0.0,61.0,6.0,43.0
27.0,21.0,0.0,61.0,6.0,43.0
29.0,28.0,0.0,61.0,6.0,43.0
31.0,33.0,0.0,61.0,6.0,43.0
35.0,28.0,0.0,61.0,6.0,43.0
33.0,64.0,0.0,61.0,6.0,43.0
58.0,76.0,0.0,61.0,6.0,43.0
74.0,189.0,0.0,61.0,6.0,43.0
52.0,108.0,0.0,61.0,6.0,43.0
16.0,31.0,0.0,61.0,6.0,43.0
17.0,21.0,0.0,61.0,6.0,43.0
3.0,13.0,0.0,61.0,6.0,43.0
6.0,8.0,0.0,61.0,6.0,43.0
6.0,4.0,0.0,61.0,6.0,43.0
5.0,3.0,0.0,33.0,-21.0,36.0
1.0,3.0,0.0,33.0,-21.0,36.0
0.0,1.0,0.0,33.0,-21.0,36.0
1.0,2.0,0.0,33.0,-21.0,36.0
1.0,1.0,0.0,33.0,-21.0,36.0
4.0,7.0,0.0,33.0,-21.0,36.0
30.0,16.0,0.0,33.0,-21.0,36.0
92.0,22.0,0.0,33.0,-21.0,36.0
142.0,52.0,0.0,33.0,-21.0,36.0
78.0,42.0,0.0,33.0,-21.0,36.0
34.0,26.0,0.0,33.0,-21.0,36.0
24.0,19.0,0.0,33.0,-21.0,36.0
23.0,16.0,0.0,33.0,-21.0,36.0
34.0,32.0,0.0,33.0,-21.0,36.0
45.0,35.0,0.0,33.0,-21.0,36.0
30.0,46.0,0.0,33.0,-21.0,36.0
44.0,78.0,0.0,33.0,-21.0,36.0
76.0,154.0,0.0,33.0,-21.0,36.0
46.0,109.0,0.0,33.0,-21.0,36.0
21.0,41.0,0.0,33.0,-21.0,36.0
8.0,16.0,0.0,33.0,-21.0,36.0
8.0,13.0,0.0,33.0,-21.0,36.0
8.0,6.0,0.0,33.0,-21.0,36.0
1.0,4.0,0.0,33.0,-21.0,36.0
3.0,5.0,0.0,33.0,-27.0,30.0
1.0,1.0,0.0,33.0,-27.0,30.0
2.0,1.0,0.0,33.0,-27.0,30.0
0.0,0.0,0.0,33.0,-27.0,30.0
2.0,2.0,0.0,33.0,-27.0,30.0
13.0,3.0,0.0,33.0,-27.0,30.0
21.0,15.0,0.0,33.0,-27.0,30.0
51.0,30.0,0.0,33.0,-27.0,30.0
106.0,43.0,0.0,33.0,-27.0,30.0
66.0,47.0,0.0,33.0,-27.0,30.0
29.0,17.0,0.0,33.0,-27.0,30.0
32.0,16.0,0.0,33.0,-27.0,30.0
32.0,26.0,0.0,33.0,-27.0,30.0
55.0,36.0,0.0,33.0,-27.0,30.0
47.0,55.0,0.0,33.0,-27.0,30.0
68.0,73.0,0.0,33.0,-27.0,30.0
58.0,75.0,0.0,33.0,-27.0,30.0
40.0,82.0,0.0,33.0,-27.0,30.0
26.0,35.0,0.0,33.0,-27.0,30.0
18.0,20.0,0.0,33.0,-27.0,30.0
12.0,8.0,0.0,33.0,-27.0,30.0
9.0,8.0,0.0,33.0,-27.0,30.0
10.0,9.0,0.0,33.0,-27.0,30.0
12.0,11.0,0.0,33.0,-27.0,30.0
4.0,9.0,0.0,56.0,-32.0,12.0
4.0,23.0,0.0,56.0,-32.0,12.0
5.0,14.0,0.0,56.0,-32.0,12.0
0.0,6.0,0.0,56.0,-32.0,12.0
2.0,3.0,0.0,56.0,-32.0,12.0
4.0,5.0,0.0,56.0,-32.0,12.0
4.0,0.0,0.0,56.0,-32.0,12.0
4.0,0.0,0.0,56.0,-32.0,12.0
5.0,3.0,0.0,56.0,-32.0,12.0
12.0,11.0,0.0,56.0,-32.0,12.0
23.0,7.0,0.0,56.0,-32.0,12.0
26.0,20.0,0.0,56.0,-32.0,12.0
33.0,25.0,0.0,56.0,-32.0,12.0
65.0,23.0,0.0,56.0,-32.0,12.0
66.0,53.0,0.0,56.0,-32.0,12.0
45.0,27.0,0.0,56.0,-32.0,12.0
44.0,34.0,0.0,56.0,-32.0,12.0
13.0,16.0,0.0,56.0,-32.0,12.0
10.0,11.0,0.0,56.0,-32.0,12.0
8.0,11.0,0.0,56.0,-32.0,12.0
5.0,8.0,0.0,56.0,-32.0,12.0
7.0,5.0,0.0,56.0,-32.0,12.0
1.0,4.0,0.0,56.0,-32.0,12.0
0.0,3.0,0.0,56.0,-32.0,12.0
2.0,2.0,15.0,56.0,0.0,23.0
2.0,1.0,15.0,56.0,0.0,23.0
0.0,0.0,15.0,56.0,0.0,23.0
2.0,1.0,15.0,56.0,0.0,23.0
1.0,1.0,15.0,56.0,0.0,23.0
14.0,3.0,15.0,56.0,0.0,23.0
26.0,10.0,15.0,56.0,0.0,23.0
73.0,23.0,15.0,56.0,0.0,23.0
93.0,42.0,15.0,56.0,0.0,23.0
84.0,36.0,15.0,56.0,0.0,23.0
44.0,23.0,15.0,56.0,0.0,23.0
33.0,17.0,15.0,56.0,0.0,23.0
25.0,33.0,15.0,56.0,0.0,23.0
31.0,25.0,15.0,56.0,0.0,23.0
18.0,33.0,15.0,56.0,0.0,23.0
36.0,39.0,15.0,56.0,0.0,23.0
52.0,78.0,15.0,56.0,0.0,23.0
40.0,96.0,15.0,56.0,0.0,23.0
21.0,55.0,15.0,56.0,0.0,23.0
17.0,21.0,15.0,56.0,0.0,23.0
8.0,16.0,15.0,56.0,0.0,23.0
13.0,5.0,15.0,56.0,0.0,23.0
7.0,4.0,15.0,56.0,0.0,23.0
1.0,7.0,15.0,56.0,0.0,23.0
5.0,4.0,0.0,50.0,17.0,17.0
4.0,4.0,0.0,50.0,17.0,17.0
0.0,1.0,0.0,50.0,17.0,17.0
2.0,2.0,0.0,50.0,17.0,17.0
3.0,1.0,0.0,50.0,17.0,17.0
6.0,2.0,0.0,50.0,17.0,17.0
7.0,5.0,0.0,50.0,17.0,17.0
7.0,7.0,0.0,50.0,17.0,17.0
18.0,18.0,0.0,50.0,17.0,17.0
14.0,19.0,0.0,50.0,17.0,17.0
26.0,17.0,0.0,50.0,17.0,17.0
34.0,31.0,0.0,50.0,17.0,17.0
41.0,30.0,0.0,50.0,17.0,17.0
59.0,51.0,0.0,50.0,17.0,17.0
55.0,36.0,0.0,50.0,17.0,17.0
51.0,30.0,0.0,50.0,17.0,17.0
42.0,38.0,0.0,50.0,17.0,17.0
25.0,17.0,0.0,50.0,17.0,17.0
22.0,16.0,0.0,50.0,17.0,17.0
11.0,8.0,0.0,50.0,17.0,17.0
4.0,6.0,0.0,50.0,17.0,17.0
10.0,7.0,0.0,50.0,17.0,17.0
2.0,10.0,0.0,50.0,17.0,17.0
4.0,5.0,0.0,50.0,17.0,17.0
2.0,4.0,102.0,106.0,33.0,45.0
5.0,3.0,102.0,106.0,33.0,45.0
1.0,3.0,102.0,106.0,33.0,45.0
1.0,1.0,102.0,106.0,33.0,45.0
1.0,0.0,102.0,106.0,33.0,45.0
1.0,2.0,102.0,106.0,33.0,45.0
1.0,3.0,102.0,106.0,33.0,45.0
4.0,5.0,102.0,106.0,33.0,45.0
10.0,8.0,102.0,106.0,33.0,45.0
10.0,8.0,102.0,106.0,33.0,45.0
18.0,10.0,102.0,106.0,33.0,45.0
10.0,10.0,102.0,106.0,33.0,45.0
17.0,16.0,102.0,106.0,33.0,45.0
16.0,15.0,102.0,106.0,33.0,45.0
13.0,14.0,102.0,106.0,33.0,45.0
12.0,21.0,102.0,106.0,33.0,45.0
9.0,19.0,102.0,106.0,33.0,45.0
10.0,5.0,102.0,106.0,33.0,45.0
14.0,11.0,102.0,106.0,33.0,45.0
3.0,5.0,102.0,106.0,33.0,45.0
2.0,4.0,102.0,106.0,33.0,45.0
2.0,1.0,102.0,106.0,33.0,45.0
3.0,5.0,102.0,106.0,33.0,45.0
0.0,1.0,102.0,106.0,33.0,45.0
1.0,1.0,81.0,122.0,94.0,64.0
0.0,0.0,81.0,122.0,94.0,64.0
0.0,0.0,81.0,122.0,94.0,64.0
6.0,1.0,81.0,122.0,94.0,64.0
3.0,1.0,81.0,122.0,94.0,64.0
20.0,9.0,81.0,122.0,94.0,64.0
48.0,34.0,81.0,122.0,94.0,64.0
154.0,25.0,81.0,122.0,94.0,64.0
256.0,1.0,81.0,122.0,94.0,64.0
146.0,0.0,81.0,122.0,94.0,64.0
51.0,0.0,81.0,122.0,94.0,64.0
27.0,0.0,81.0,122.0,94.0,64.0
27.0,1.0,81.0,122.0,94.0,64.0
36.0,0.0,81.0,122.0,94.0,64.0
31.0,2.0,81.0,122.0,94.0,64.0
32.0,29.0,81.0,122.0,94.0,64.0
63.0,75.0,81.0,122.0,94.0,64.0
99.0,221.0,81.0,122.0,94.0,64.0
71.0,179.0,81.0,122.0,94.0,64.0
36.0,54.0,81.0,122.0,94.0,64.0
17.0,27.0,81.0,122.0,94.0,64.0
7.0,11.0,81.0,122.0,94.0,64.0
7.0,4.0,81.0,122.0,94.0,64.0
7.0,3.0,81.0,122.0,94.0,64.0
1.0,1.0,0.0,122.0,61.0,13.0
2.0,3.0,0.0,122.0,61.0,13.0
1.0,0.0,0.0,122.0,61.0,13.0
4.0,3.0,0.0,122.0,61.0,13.0
2.0,3.0,0.0,122.0,61.0,13.0
23.0,11.0,0.0,122.0,61.0,13.0
72.0,30.0,0.0,122.0,61.0,13.0
234.0,11.0,0.0,122.0,61.0,13.0
368.0,0.0,0.0,122.0,61.0,13.0
206.0,1.0,0.0,122.0,61.0,13.0
105.0,1.0,0.0,122.0,61.0,13.0
44.0,0.0,0.0,122.0,61.0,13.0
64.0,0.0,0.0,122.0,61.0,13.0
49.0,0.0,0.0,122.0,61.0,13.0
62.0,0.0,0.0,122.0,61.0,13.0
51.0,76.0,0.0,122.0,61.0,13.0
91.0,137.0,0.0,122.0,61.0,13.0
133.0,287.0,0.0,122.0,61.0,13.0
109.0,245.0,0.0,122.0,61.0,13.0
52.0,100.0,0.0,122.0,61.0,13.0
23.0,41.0,0.0,122.0,61.0,13.0
19.0,24.0,0.0,122.0,61.0,13.0
12.0,15.0,0.0,122.0,61.0,13.0
4.0,5.0,0.0,122.0,61.0,13.0
5.0,4.0,0.0,78.0,56.0,16.0
4.0,1.0,0.0,78.0,56.0,16.0
6.0,0.0,0.0,78.0,56.0,16.0
1.0,2.0,0.0,78.0,56.0,16.0
3.0,1.0,0.0,78.0,56.0,16.0
20.0,6.0,0.0,78.0,56.0,16.0
76.0,30.0,0.0,78.0,56.0,16.0
228.0,13.0,0.0,78.0,56.0,16.0
376.0,0.0,0.0,78.0,56.0,16.0
254.0,0.0,0.0,78.0,56.0,16.0
73.0,0.0,0.0,78.0,56.0,16.0
52.0,0.0,0.0,78.0,56.0,16.0
60.0,1.0,0.0,78.0,56.0,16.0
60.0,0.0,0.0,78.0,56.0,16.0
71.0,2.0,0.0,78.0,56.0,16.0
47.0,55.0,0.0,78.0,56.0,16.0
88.0,100.0,0.0,78.0,56.0,16.0
135.0,346.0,0.0,78.0,56.0,16.0
130.0,244.0,0.0,78.0,56.0,16.0
58.0,95.0,0.0,78.0,56.0,16.0
24.0,50.0,0.0,78.0,56.0,16.0
21.0,35.0,0.0,78.0,56.0,16.0
15.0,15.0,0.0,78.0,56.0,16.0
10.0,8.0,0.0,78.0,56.0,16.0
2.0,3.0,0.0,78.0,17.0,26.0
0.0,3.0,0.0,78.0,17.0,26.0
2.0,0.0,0.0,78.0,17.0,26.0
2.0,2.0,0.0,78.0,17.0,26.0
6.0,1.0,0.0,78.0,17.0,26.0
24.0,8.0,0.0,78.0,17.0,26.0
78.0,34.0,0.0,78.0,17.0,26.0
185.0,7.0,0.0,78.0,17.0,26.0
341.0,0.0,0.0,78.0,17.0,26.0
178.0,1.0,0.0,78.0,17.0,26.0
73.0,0.0,0.0,78.0,17.0,26.0
42.0,2.0,0.0,78.0,17.0,26.0
63.0,0.0,0.0,78.0,17.0,26.0
75.0,0.0,0.0,78.0,17.0,26.0
59.0,16.0,0.0,78.0,17.0,26.0
63.0,65.0,0.0,78.0,17.0,26.0
72.0,110.0,0.0,78.0,17.0,26.0
125.0,277.0,0.0,78.0,17.0,26.0
105.0,215.0,0.0,78.0,17.0,26.0
64.0,101.0,0.0,78.0,17.0,26.0
24.0,43.0,0.0,78.0,17.0,26.0
29.0,27.0,0.0,78.0,17.0,26.0
21.0,20.0,0.0,78.0,17.0,26.0
18.0,24.0,0.0,78.0,17.0,26.0
15.0,12.0,3.0,100.0,33.0,6.0
16.0,0.0,3.0,100.0,33.0,6.0
0.0,1.0,3.0,100.0,33.0,6.0
1.0,1.0,3.0,100.0,33.0,6.0
7.0,2.0,3.0,100.0,33.0,6.0
15.0,8.0,3.0,100.0,33.0,6.0
58.0,29.0,3.0,100.0,33.0,6.0
159.0,59.0,3.0,100.0,33.0,6.0
262.0,83.0,3.0,100.0,33.0,6.0
149.0,75.0,3.0,100.0,33.0,6.0
66.0,27.0,3.0,100.0,33.0,6.0
30.0,17.0,3.0,100.0,33.0,6.0
31.0,28.0,3.0,100.0,33.0,6.0
29.0,27.0,3.0,100.0,33.0,6.0
50.0,33.0,3.0,100.0,33.0,6.0
45.0,56.0,3.0,100.0,33.0,6.0
97.0,126.0,3.0,100.0,33.0,6.0
101.0,272.0,3.0,100.0,33.0,6.0
91.0,173.0,3.0,100.0,33.0,6.0
39.0,67.0,3.0,100.0,33.0,6.0
18.0,28.0,3.0,100.0,33.0,6.0
15.0,23.0,3.0,100.0,33.0,6.0
22.0,13.0,3.0,100.0,33.0,6.0
10.0,4.0,3.0,100.0,33.0,6.0
3.0,1.0,58.0,78.0,61.0,5.0
2.0,1.0,58.0,78.0,61.0,5.0
0.0,5.0,58.0,78.0,61.0,5.0
0.0,0.0,58.0,78.0,61.0,5.0
0.0,0.0,58.0,78.0,61.0,5.0
5.0,3.0,58.0,78.0,61.0,5.0
5.0,11.0,58.0,78.0,61.0,5.0
7.0,5.0,58.0,78.0,61.0,5.0
24.0,27.0,58.0,78.0,61.0,5.0
33.0,19.0,58.0,78.0,61.0,5.0
37.0,14.0,58.0,78.0,61.0,5.0
22.0,31.0,58.0,78.0,61.0,5.0
39.0,43.0,58.0,78.0,61.0,5.0
20.0,40.0,58.0,78.0,61.0,5.0
47.0,29.0,58.0,78.0,61.0,5.0
21.0,24.0,58.0,78.0,61.0,5.0
31.0,32.0,58.0,78.0,61.0,5.0
20.0,24.0,58.0,78.0,61.0,5.0
18.0,12.0,58.0,78.0,61.0,5.0
17.0,11.0,58.0,78.0,61.0,5.0
10.0,18.0,58.0,78.0,61.0,5.0
14.0,15.0,58.0,78.0,61.0,5.0
7.0,11.0,58.0,78.0,61.0,5.0
7.0,6.0,58.0,78.0,61.0,5.0
0.0,1.0,15.0,94.0,72.0,11.0
1.0,2.0,15.0,94.0,72.0,11.0
3.0,1.0,15.0,94.0,72.0,11.0
5.0,0.0,15.0,94.0,72.0,11.0
2.0,0.0,15.0,94.0,72.0,11.0
0.0,3.0,15.0,94.0,72.0,11.0
2.0,5.0,15.0,94.0,72.0,11.0
9.0,5.0,15.0,94.0,72.0,11.0
20.0,11.0,15.0,94.0,72.0,11.0
30.0,24.0,15.0,94.0,72.0,11.0
29.0,22.0,15.0,94.0,72.0,11.0
36.0,27.0,15.0,94.0,72.0,11.0
46.0,36.0,15.0,94.0,72.0,11.0
52.0,33.0,15.0,94.0,72.0,11.0
54.0,38.0,15.0,94.0,72.0,11.0
53.0,32.0,15.0,94.0,72.0,11.0
31.0,41.0,15.0,94.0,72.0,11.0
24.0,26.0,15.0,94.0,72.0,11.0
16.0,21.0,15.0,94.0,72.0,11.0
15.0,9.0,15.0,94.0,72.0,11.0
7.0,11.0,15.0,94.0,72.0,11.0
6.0,5.0,15.0,94.0,72.0,11.0
4.0,6.0,15.0,94.0,72.0,11.0
3.0,3.0,15.0,94.0,72.0,11.0
4.0,2.0,0.0,111.0,44.0,16.0
1.0,0.0,0.0,111.0,44.0,16.0
1.0,0.0,0.0,111.0,44.0,16.0
5.0,2.0,0.0,111.0,44.0,16.0
2.0,0.0,0.0,111.0,44.0,16.0
25.0,7.0,0.0,111.0,44.0,16.0
68.0,37.0,0.0,111.0,44.0,16.0
221.0,13.0,0.0,111.0,44.0,16.0
367.0,0.0,0.0,111.0,44.0,16.0
192.0,1.0,0.0,111.0,44.0,16.0
76.0,0.0,0.0,111.0,44.0,16.0
51.0,0.0,0.0,111.0,44.0,16.0
52.0,0.0,0.0,111.0,44.0,16.0
69.0,1.0,0.0,111.0,44.0,16.0
82.0,0.0,0.0,111.0,44.0,16.0
50.0,64.0,0.0,111.0,44.0,16.0
93.0,131.0,0.0,111.0,44.0,16.0
117.0,306.0,0.0,111.0,44.0,16.0
118.0,218.0,0.0,111.0,44.0,16.0
43.0,91.0,0.0,111.0,44.0,16.0
23.0,35.0,0.0,111.0,44.0,16.0
15.0,41.0,0.0,111.0,44.0,16.0
13.0,12.0,0.0,111.0,44.0,16.0
10.0,11.0,0.0,111.0,44.0,16.0
3.0,2.0,0.0,94.0,28.0,27.0
5.0,2.0,0.0,94.0,28.0,27.0
1.0,2.0,0.0,94.0,28.0,27.0
3.0,3.0,0.0,94.0,28.0,27.0
1.0,1.0,0.0,94.0,28.0,27.0
25.0,10.0,0.0,94.0,28.0,27.0
80.0,39.0,0.0,94.0,28.0,27.0
223.0,7.0,0.0,94.0,28.0,27.0
374.0,0.0,0.0,94.0,28.0,27.0
197.0,0.0,0.0,94.0,28.0,27.0
89.0,0.0,0.0,94.0,28.0,27.0
64.0,0.0,0.0,94.0,28.0,27.0
71.0,0.0,0.0,94.0,28.0,27.0
55.0,0.0,0.0,94.0,28.0,27.0
78.0,2.0,0.0,94.0,28.0,27.0
66.0,55.0,0.0,94.0,28.0,27.0
92.0,127.0,0.0,94.0,28.0,27.0
138.0,289.0,0.0,94.0,28.0,27.0
98.0,258.0,0.0,94.0,28.0,27.0
55.0,109.0,0.0,94.0,28.0,27.0
13.0,52.0,0.0,94.0,28.0,27.0
19.0,31.0,0.0,94.0,28.0,27.0
2.0,14.0,0.0,94.0,28.0,27.0
5.0,6.0,0.0,94.0,28.0,27.0
3.0,4.0,0.0,61.0,6.0,28.0
3.0,2.0,0.0,61.0,6.0,28.0
1.0,1.0,0.0,61.0,6.0,28.0
2.0,3.0,0.0,61.0,6.0,28.0
5.0,3.0,0.0,61.0,6.0,28.0
26.0,6.0,0.0,61.0,6.0,28.0
64.0,37.0,0.0,61.0,6.0,28.0
209.0,13.0,0.0,61.0,6.0,28.0
325.0,1.0,0.0,61.0,6.0,28.0
166.0,1.0,0.0,61.0,6.0,28.0
79.0,0.0,0.0,61.0,6.0,28.0
50.0,0.0,0.0,61.0,6.0,28.0
53.0,0.0,0.0,61.0,6.0,28.0
67.0,0.0,0.0,61.0,6.0,28.0
69.0,12.0,0.0,61.0,6.0,28.0
75.0,52.0,0.0,61.0,6.0,28.0
89.0,122.0,0.0,61.0,6.0,28.0
132.0,315.0,0.0,61.0,6.0,28.0
82.0,225.0,0.0,61.0,6.0,28.0
47.0,102.0,0.0,61.0,6.0,28.0
28.0,50.0,0.0,61.0,6.0,28.0
24.0,35.0,0.0,61.0,6.0,28.0
12.0,9.0,0.0,61.0,6.0,28.0
6.0,13.0,0.0,61.0,6.0,28.0
2.0,5.0,97.0,78.0,11.0,32.0
2.0,0.0,97.0,78.0,11.0,32.0
0.0,2.0,97.0,78.0,11.0,32.0
2.0,1.0,97.0,78.0,11.0,32.0
3.0,2.0,97.0,78.0,11.0,32.0
17.0,4.0,97.0,78.0,11.0,32.0
53.0,33.0,97.0,78.0,11.0,32.0
152.0,11.0,97.0,78.0,11.0,32.0
283.0,1.0,97.0,78.0,11.0,32.0
132.0,0.0,97.0,78.0,11.0,32.0
64.0,0.0,97.0,78.0,11.0,32.0
46.0,0.0,97.0,78.0,11.0,32.0
41.0,0.0,97.0,78.0,11.0,32.0
39.0,0.0,97.0,78.0,11.0,32.0
32.0,2.0,97.0,78.0,11.0,32.0
33.0,33.0,97.0,78.0,11.0,32.0
59.0,85.0,97.0,78.0,11.0,32.0
87.0,226.0,97.0,78.0,11.0,32.0
100.0,138.0,97.0,78.0,11.0,32.0
25.0,73.0,97.0,78.0,11.0,32.0
14.0,36.0,97.0,78.0,11.0,32.0
21.0,17.0,97.0,78.0,11.0,32.0
2.0,13.0,97.0,78.0,11.0,32.0
4.0,3.0,97.0,78.0,11.0,32.0
1.0,4.0,0.0,117.0,56.0,45.0
3.0,1.0,0.0,117.0,56.0,45.0
3.0,0.0,0.0,117.0,56.0,45.0
1.0,1.0,0.0,117.0,56.0,45.0
2.0,2.0,0.0,117.0,56.0,45.0
16.0,3.0,0.0,117.0,56.0,45.0
52.0,22.0,0.0,117.0,56.0,45.0
129.0,12.0,0.0,117.0,56.0,45.0
228.0,2.0,0.0,117.0,56.0,45.0
161.0,0.0,0.0,117.0,56.0,45.0
61.0,0.0,0.0,117.0,56.0,45.0
57.0,0.0,0.0,117.0,56.0,45.0
52.0,4.0,0.0,117.0,56.0,45.0
51.0,25.0,0.0,117.0,56.0,45.0
50.0,38.0,0.0,117.0,56.0,45.0
63.0,73.0,0.0,117.0,56.0,45.0
102.0,117.0,0.0,117.0,56.0,45.0
90.0,245.0,0.0,117.0,56.0,45.0
83.0,156.0,0.0,117.0,56.0,45.0
43.0,58.0,0.0,117.0,56.0,45.0
19.0,37.0,0.0,117.0,56.0,45.0
17.0,15.0,0.0,117.0,56.0,45.0
12.0,13.0,0.0,117.0,56.0,45.0
10.0,8.0,0.0,117.0,56.0,45.0
4.0,13.0,262.0,133.0,33.0,28.0
7.0,2.0,262.0,133.0,33.0,28.0
3.0,3.0,262.0,133.0,33.0,28.0
2.0,1.0,262.0,133.0,33.0,28.0
1.0,2.0,262.0,133.0,33.0,28.0
1.0,2.0,262.0,133.0,33.0,28.0
8.0,6.0,262.0,133.0,33.0,28.0
7.0,5.0,262.0,133.0,33.0,28.0
17.0,17.0,262.0,133.0,33.0,28.0
31.0,18.0,262.0,133.0,33.0,28.0
29.0,16.0,262.0,133.0,33.0,28.0
33.0,22.0,262.0,133.0,33.0,28.0
25.0,27.0,262.0,133.0,33.0,28.0
36.0,21.0,262.0,133.0,33.0,28.0
27.0,18.0,262.0,133.0,33.0,28.0
27.0,17.0,262.0,133.0,33.0,28.0
25.0,18.0,262.0,133.0,33.0,28.0
13.0,22.0,262.0,133.0,33.0,28.0
7.0,13.0,262.0,133.0,33.0,28.0
5.0,7.0,262.0,133.0,33.0,28.0
2.0,6.0,262.0,133.0,33.0,28.0
5.0,9.0,262.0,133.0,33.0,28.0
1.0,4.0,262.0,133.0,33.0,28.0
2.0,5.0,262.0,133.0,33.0,28.0
4.0,5.0,213.0,139.0,72.0,66.0
0.0,3.0,213.0,139.0,72.0,66.0
4.0,3.0,213.0,139.0,72.0,66.0
1.0,0.0,213.0,139.0,72.0,66.0
2.0,0.0,213.0,139.0,72.0,66.0
3.0,2.0,213.0,139.0,72.0,66.0
2.0,3.0,213.0,139.0,72.0,66.0
7.0,4.0,213.0,139.0,72.0,66.0
14.0,10.0,213.0,139.0,72.0,66.0
24.0,7.0,213.0,139.0,72.0,66.0
17.0,9.0,213.0,139.0,72.0,66.0
25.0,15.0,213.0,139.0,72.0,66.0
19.0,20.0,213.0,139.0,72.0,66.0
13.0,15.0,213.0,139.0,72.0,66.0
19.0,11.0,213.0,139.0,72.0,66.0
10.0,13.0,213.0,139.0,72.0,66.0
30.0,17.0,213.0,139.0,72.0,66.0
26.0,27.0,213.0,139.0,72.0,66.0
13.0,9.0,213.0,139.0,72.0,66.0
6.0,18.0,213.0,139.0,72.0,66.0
3.0,10.0,213.0,139.0,72.0,66.0
3.0,11.0,213.0,139.0,72.0,66.0
1.0,5.0,213.0,139.0,72.0,66.0
3.0,5.0,213.0,139.0,72.0,66.0
3.0,3.0,5.0,100.0,61.0,28.0
1.0,1.0,5.0,100.0,61.0,28.0
1.0,1.0,5.0,100.0,61.0,28.0
3.0,1.0,5.0,100.0,61.0,28.0
2.0,1.0,5.0,100.0,61.0,28.0
16.0,6.0,5.0,100.0,61.0,28.0
38.0,20.0,5.0,100.0,61.0,28.0
92.0,26.0,5.0,100.0,61.0,28.0
161.0,59.0,5.0,100.0,61.0,28.0
118.0,52.0,5.0,100.0,61.0,28.0
54.0,27.0,5.0,100.0,61.0,28.0
66.0,27.0,5.0,100.0,61.0,28.0
40.0,35.0,5.0,100.0,61.0,28.0
55.0,34.0,5.0,100.0,61.0,28.0
62.0,49.0,5.0,100.0,61.0,28.0
68.0,74.0,5.0,100.0,61.0,28.0
73.0,95.0,5.0,100.0,61.0,28.0
73.0,173.0,5.0,100.0,61.0,28.0
50.0,137.0,5.0,100.0,61.0,28.0
29.0,54.0,5.0,100.0,61.0,28.0
18.0,33.0,5.0,100.0,61.0,28.0
15.0,11.0,5.0,100.0,61.0,28.0
4.0,7.0,5.0,100.0,61.0,28.0
7.0,7.0,5.0,100.0,61.0,28.0
3.0,8.0,0.0,100.0,33.0,30.0
0.0,2.0,0.0,100.0,33.0,30.0
0.0,3.0,0.0,100.0,33.0,30.0
1.0,1.0,0.0,100.0,33.0,30.0
4.0,2.0,0.0,100.0,33.0,30.0
25.0,12.0,0.0,100.0,33.0,30.0
61.0,38.0,0.0,100.0,33.0,30.0
243.0,11.0,0.0,100.0,33.0,30.0
317.0,70.0,0.0,100.0,33.0,30.0
170.0,79.0,0.0,100.0,33.0,30.0
71.0,28.0,0.0,100.0,33.0,30.0
39.0,27.0,0.0,100.0,33.0,30.0
44.0,32.0,0.0,100.0,33.0,30.0
55.0,34.0,0.0,100.0,33.0,30.0
52.0,51.0,0.0,100.0,33.0,30.0
60.0,77.0,0.0,100.0,33.0,30.0
95.0,128.0,0.0,100.0,33.0,30.0
133.0,311.0,0.0,100.0,33.0,30.0
112.0,255.0,0.0,100.0,33.0,30.0
53.0,93.0,0.0,100.0,33.0,30.0
16.0,34.0,0.0,100.0,33.0,30.0
20.0,19.0,0.0,100.0,33.0,30.0
10.0,11.0,0.0,100.0,33.0,30.0
4.0,13.0,0.0,100.0,33.0,30.0
8.0,6.0,0.0,72.0,-5.0,13.0
0.0,1.0,0.0,72.0,-5.0,13.0
2.0,1.0,0.0,72.0,-5.0,13.0
2.0,0.0,0.0,72.0,-5.0,13.0
4.0,1.0,0.0,72.0,-5.0,13.0
21.0,8.0,0.0,72.0,-5.0,13.0
72.0,34.0,0.0,72.0,-5.0,13.0
192.0,13.0,0.0,72.0,-5.0,13.0
335.0,1.0,0.0,72.0,-5.0,13.0
191.0,0.0,0.0,72.0,-5.0,13.0
72.0,0.0,0.0,72.0,-5.0,13.0
43.0,0.0,0.0,72.0,-5.0,13.0
55.0,1.0,0.0,72.0,-5.0,13.0
61.0,0.0,0.0,72.0,-5.0,13.0
76.0,6.0,0.0,72.0,-5.0,13.0
51.0,41.0,0.0,72.0,-5.0,13.0
90.0,134.0,0.0,72.0,-5.0,13.0
99.0,278.0,0.0,72.0,-5.0,13.0
118.0,242.0,0.0,72.0,-5.0,13.0
46.0,94.0,0.0,72.0,-5.0,13.0
24.0,35.0,0.0,72.0,-5.0,13.0
22.0,31.0,0.0,72.0,-5.0,13.0
15.0,15.0,0.0,72.0,-5.0,13.0
3.0,8.0,0.0,72.0,-5.0,13.0
3.0,9.0,8.0,94.0,61.0,13.0
0.0,1.0,8.0,94.0,61.0,13.0
